demand_index,time_slot,day_of_week,competition_pressure,operational_cost,seasonality_index,marketing_intensity,dynamic_price,time_slot_sin,time_slot_cos,day_of_week_sin,day_of_week_cos
35.0,20,6,1.55,154.15,1.19,0.33666666666666667,129.3041818647403,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
58.0,0,6,0.14,146.82,0.7,0.6433333333333333,263.61456157282447,0.0,1.0,-0.7818314824680299,0.6234898018587334
107.0,25,0,-0.0,97.22,1.19,0.95,426.2791170860455,-0.6234898018587337,0.7818314824680297,0.0,1.0
124.0,20,6,0.3,88.98,1.47,0.9,418.7764311858125,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
126.0,11,0,0.82,150.15,1.05,1.04,433.822021329608,0.6234898018587339,-0.7818314824680295,0.0,1.0
33.0,24,2,0.12,125.23,0.79,0.91,239.67806539850017,-0.7818314824680299,0.6234898018587334,0.9749279121818236,-0.22252093395631434
93.0,18,1,0.32,117.26,1.5,1.16,453.3595883439251,-0.7818314824680297,-0.6234898018587337,0.7818314824680298,0.6234898018587336
62.0,18,1,0.91,154.41,1.23,1.055,323.7994338742594,-0.7818314824680297,-0.6234898018587337,0.7818314824680298,0.6234898018587336
63.0,23,1,0.28,119.92,0.9955188679245284,0.95,302.36800430577887,-0.9009688679024193,0.43388373911755795,0.7818314824680298,0.6234898018587336
68.66666666666667,12,8,0.8,77.31,0.85,0.845,37.28473741762264,0.43388373911755823,-0.900968867902419,0.7818314824680296,0.6234898018587337
74.33333333333333,7,6,0.32,105.13,1.15,0.74,390.6553615367174,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
80.0,21,0,0.69,159.03,1.36,0.905,354.3286150248172,-1.0,-1.8369701987210297e-16,0.0,1.0
104.0,27,4,0.54,183.63,0.73,1.07,392.0274972813907,-0.22252093395631464,0.9749279121818235,-0.433883739117558,-0.9009688679024191
74.0,27,1,0.39,110.28,1.05,1.12,349.55040665781496,-0.22252093395631464,0.9749279121818235,0.7818314824680298,0.6234898018587336
59.0,4,6,0.7994440767703508,119.92,0.89,1.1,193.1274838733623,0.7818314824680298,0.6234898018587336,-0.7818314824680299,0.6234898018587334
44.0,4,7,0.44,119.92,1.06,1.14,294.11919488312526,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
92.0,6,8,1.29,74.03,1.47,1.26,338.4539269214976,0.9749279121818236,0.22252093395631445,0.7818314824680296,0.6234898018587337
119.0,25,6,0.93,122.35,1.08,0.23,416.4584571944795,-0.6234898018587337,0.7818314824680297,-0.7818314824680299,0.6234898018587334
9.0,11,8,0.91,106.32,1.07,0.07,217.0754132762005,0.6234898018587339,-0.7818314824680295,0.7818314824680296,0.6234898018587337
10.0,12,6,0.27,155.33,0.9955188679245284,0.23,142.75728767808218,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334
11.0,13,3,0.33,87.84,0.75,0.39,161.1541451847354,0.2225209339563141,-0.9749279121818237,0.43388373911755823,-0.900968867902419
57.0,20,6,0.7994440767703508,113.62,1.5,0.7749999999999999,161.9625067710905,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
103.0,20,0,1.55,116.18,1.2,1.16,327.08403827836764,-0.9749279121818236,-0.2225209339563146,0.0,1.0
1.0,0,2,0.7994440767703508,119.92,0.96,0.27,163.8445581243908,0.0,1.0,0.9749279121818236,-0.22252093395631434
52.0,9,4,0.29,126.12,0.61,-0.0,217.76903380098835,0.9009688679024191,-0.43388373911755806,-0.433883739117558,-0.9009688679024191
97.0,10,4,1.17,98.68,0.51,0.38,286.5569963961707,0.7818314824680299,-0.6234898018587335,-0.433883739117558,-0.9009688679024191
34.0,20,3,0.9,81.11,1.29,0.52,197.91296192928192,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
9.0,3,7,0.75,143.7,1.08,0.41,276.45959896055905,0.6234898018587335,0.7818314824680298,-2.4492935982947064e-16,1.0
4.5,6,6,1.04,89.92,0.84,0.72,224.11846004075764,0.9749279121818236,0.22252093395631445,-0.7818314824680299,0.6234898018587334
0.0,10,5,0.7994440767703508,116.33,0.87,0.81,159.4431283817438,0.7818314824680299,-0.6234898018587335,-0.9749279121818236,-0.2225209339563146
30.666666666666668,23,5,0.03,151.94,0.9955188679245284,1.13,348.6003101703084,-0.9009688679024193,0.43388373911755795,-0.9749279121818236,-0.2225209339563146
61.333333333333336,20,6,1.01,133.26,1.29,0.92,152.64320541890493,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
92.0,0,3,0.61,168.12,1.21,0.89,365.4949369754257,0.0,1.0,0.43388373911755823,-0.900968867902419
14.0,5,6,0.1,100.76,1.13,-0.0,190.0419371857908,0.9009688679024191,0.4338837391175582,-0.7818314824680299,0.6234898018587334
8.0,18,0,0.96,46.47,0.53,0.68,97.37445655396756,-0.7818314824680297,-0.6234898018587337,0.0,1.0
89.0,12,1,0.7994440767703508,119.92,1.18,1.03,308.8210656495242,0.43388373911755823,-0.900968867902419,0.7818314824680298,0.6234898018587336
35.0,14,3,1.44,96.07,0.98,0.3,209.0727350462503,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
95.0,20,6,0.17,119.85,1.36,1.2,396.9336988574453,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
37.0,11,1,1.15,174.38,1.22,0.12,228.2054429263189,0.6234898018587339,-0.7818314824680295,0.7818314824680298,0.6234898018587336
57.0,12,2,1.04,111.7,1.29,0.58,259.0960341616848,0.43388373911755823,-0.900968867902419,0.9749279121818236,-0.22252093395631434
48.0,4,1,1.46,98.71,1.03,0.11,237.0323082354469,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336
7.0,4,3,0.7994440767703508,173.34,0.93,0.47,284.99920097951525,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419
51.0,20,0,0.7994440767703508,163.52,1.19,0.565,369.1079495178976,-0.9749279121818236,-0.2225209339563146,0.0,1.0
88.0,10,5,0.9,84.97,0.85,0.6599999999999999,221.22087117342048,0.7818314824680299,-0.6234898018587335,-0.9749279121818236,-0.2225209339563146
39.0,20,4,1.08,75.83,0.95,0.755,234.61928053207168,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
33.333333333333336,26,8,0.72,111.69,0.84,0.85,181.2612339670966,-0.4338837391175575,0.9009688679024194,0.7818314824680296,0.6234898018587337
27.666666666666664,20,0,0.7994440767703508,127.83,1.3,0.31,196.38894806520076,-0.9749279121818236,-0.2225209339563146,0.0,1.0
22.0,26,4,0.89,134.05,0.66,0.74,218.55851165256263,-0.4338837391175575,0.9009688679024194,-0.433883739117558,-0.9009688679024191
64.0,17,0,0.88,146.07,0.72,0.68,317.9357760137189,-0.6234898018587338,-0.7818314824680296,0.0,1.0
25.0,20,4,0.36,111.45,0.56,0.92,277.4679036200494,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
3.0,0,6,1.25,138.67,1.11,0.7,162.27698852573843,0.0,1.0,-0.7818314824680299,0.6234898018587334
12.5,26,6,0.83,123.39,1.48,0.25,172.79673594443963,-0.4338837391175575,0.9009688679024194,-0.7818314824680299,0.6234898018587334
22.0,8,3,0.7994440767703508,141.04,0.53,0.86,598.2635172022032,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419
32.0,20,7,1.16,52.64,0.82,0.18,523.7476028164173,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
82.0,20,6,1.16,130.79,1.46,0.41,341.0003312666959,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
54.66666666666667,20,7,0.29,156.91,0.96,0.47,419.880639408703,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
27.333333333333336,20,6,0.7994440767703508,136.29,0.6,1.09,150.9722283552701,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
0.0,3,4,0.6,63.02,1.09,1.15,188.6976397072291,0.6234898018587335,0.7818314824680298,-0.433883739117558,-0.9009688679024191
77.0,16,4,0.87,169.6,0.96,0.55,392.44275604649954,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191
19.0,8,1,0.7994440767703508,92.11,1.45,0.12,219.60258485690449,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336
22.0,23,0,0.41,120.8,1.15,0.86,284.5106638807697,-0.9009688679024193,0.43388373911755795,0.0,1.0
38.0,26,3,0.14,64.99,0.7,0.68,235.47223876028917,-0.4338837391175575,0.9009688679024194,0.43388373911755823,-0.900968867902419
28.0,24,7,0.27,129.05,0.9955188679245284,0.75,191.97913770179304,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
126.0,26,3,0.72,130.68,1.28,0.67,494.5539487601047,-0.4338837391175575,0.9009688679024194,0.43388373911755823,-0.900968867902419
119.0,9,4,1.0,164.93,0.68,0.35,388.7733428820735,0.9009688679024191,-0.43388373911755806,-0.433883739117558,-0.9009688679024191
15.0,25,8,1.4,135.12,1.04,0.19,144.68056414821976,-0.6234898018587337,0.7818314824680297,0.7818314824680296,0.6234898018587337
101.0,22,0,1.05,119.92,0.9955188679245284,1.14,416.8752449916379,-0.9749279121818238,0.22252093395631334,0.0,1.0
94.0,12,6,0.55,104.5,0.92,1.14,309.6129599701224,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334
87.0,20,2,1.48,133.32,1.11,0.8066666666666666,306.81109054513104,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
12.0,24,2,0.16,93.84,0.68,0.4733333333333333,208.28422891490803,-0.7818314824680299,0.6234898018587334,0.9749279121818236,-0.22252093395631434
87.0,13,7,0.7994440767703508,150.66,1.43,0.14,365.4846198930822,0.2225209339563141,-0.9749279121818237,-2.4492935982947064e-16,1.0
106.0,4,7,0.9,159.56,0.85,0.98,401.2863684184448,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
66.0,9,0,0.7994440767703508,94.59,1.11,0.925,291.2847566958928,0.9009688679024191,-0.43388373911755806,0.0,1.0
41.0,24,3,1.33,137.33,1.2,0.87,287.2049332389869,-0.7818314824680299,0.6234898018587334,0.43388373911755823,-0.900968867902419
60.5,17,4,0.87,150.24,1.07,0.6,172.2476604199711,-0.6234898018587338,-0.7818314824680296,-0.433883739117558,-0.9009688679024191
80.0,20,8,0.99,105.27,0.72,0.24,293.0010259489805,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
82.0,20,6,0.71,152.81,0.51,0.23,328.81264433161493,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
67.66666666666667,23,6,0.7994440767703508,132.65,0.59,0.31,143.02053958189805,-0.9009688679024193,0.43388373911755795,-0.7818314824680299,0.6234898018587334
53.33333333333333,19,3,0.27,143.24,0.73,0.92,139.68028631959044,-0.900968867902419,-0.4338837391175583,0.43388373911755823,-0.900968867902419
39.0,24,1,1.33,154.56,1.47,0.86,306.44298921846183,-0.7818314824680299,0.6234898018587334,0.7818314824680298,0.6234898018587336
29.0,4,3,0.7994440767703508,54.77,1.24,0.93,162.08982906220788,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419
19.0,8,6,0.7994440767703508,138.82,0.51,0.5,213.101340460408,0.9749279121818236,-0.22252093395631434,-0.7818314824680299,0.6234898018587334
103.0,8,2,0.7994440767703508,98.53,1.25,0.59,347.6017491280891,0.9749279121818236,-0.22252093395631434,0.9749279121818236,-0.22252093395631434
24.0,1,5,1.26,121.2,1.28,0.71,152.21548460742335,0.2225209339563144,0.9749279121818236,-0.9749279121818236,-0.2225209339563146
21.0,20,6,0.39,107.08,0.92,0.8266666666666667,192.25440996863568,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
49.0,15,5,0.7994440767703508,120.05,0.96,0.9433333333333334,216.6919524636941,-0.22252093395631384,-0.9749279121818237,-0.9749279121818236,-0.2225209339563146
129.0,22,1,0.22,141.24,1.38,1.06,513.0042048885794,-0.9749279121818238,0.22252093395631334,0.7818314824680298,0.6234898018587336
32.0,26,3,0.7994440767703508,143.88,0.93,1.16,288.9919752380202,-0.4338837391175575,0.9009688679024194,0.43388373911755823,-0.900968867902419
57.0,27,8,1.13,48.91,0.84,1.06,206.30055700973165,-0.22252093395631464,0.9749279121818235,0.7818314824680296,0.6234898018587337
124.0,21,3,0.68,73.07,0.58,1.23,379.81064747781824,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
102.0,22,0,0.92,164.41,1.49,0.06,411.4131299193141,-0.9749279121818238,0.22252093395631334,0.0,1.0
89.0,8,5,1.43,164.44,1.44,0.76,401.86024645965614,0.9749279121818236,-0.22252093395631434,-0.9749279121818236,-0.2225209339563146
35.0,15,2,0.59,161.02,0.96,0.06,207.9095319351469,-0.22252093395631384,-0.9749279121818237,0.9749279121818236,-0.22252093395631434
24.0,1,6,0.08,136.41,0.98,0.03,160.70496495072894,0.2225209339563144,0.9749279121818236,-0.7818314824680299,0.6234898018587334
13.0,23,7,0.22,116.29,1.45,0.54,273.4151890848691,-0.9009688679024193,0.43388373911755795,-2.4492935982947064e-16,1.0
44.0,4,3,0.47,61.36,1.24,0.6,272.843314231701,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419
90.0,2,5,1.54,106.15,0.97,0.21,271.0411321451603,0.4338837391175581,0.9009688679024191,-0.9749279121818236,-0.2225209339563146
107.0,21,5,0.78,203.15,0.71,1.25,425.9632154607092,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
110.0,5,5,0.35,62.4,0.52,0.37,337.2477886466795,0.9009688679024191,0.4338837391175582,-0.9749279121818236,-0.2225209339563146
35.0,3,7,0.42,119.06,1.32,0.47,243.11776522379364,0.6234898018587335,0.7818314824680298,-2.4492935982947064e-16,1.0
1.0,5,2,1.2,119.92,0.5,0.4,124.20602416709956,0.9009688679024191,0.4338837391175582,0.9749279121818236,-0.22252093395631434
111.0,0,6,1.01,114.05,0.96,0.53,301.6654943371191,0.0,1.0,-0.7818314824680299,0.6234898018587334
79.0,20,6,1.28,88.91,1.23,0.7150000000000001,309.5435709319889,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
97.0,20,4,1.49,65.72,1.24,0.9,319.6981585798295,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
56.5,20,5,0.7994440767703508,149.39,0.58,0.45,154.25196928144055,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
16.0,19,8,0.7994440767703508,130.0,0.69,0.92,186.7840505487881,-0.900968867902419,-0.4338837391175583,0.7818314824680296,0.6234898018587337
20.0,22,1,0.02,167.48,0.57,0.12,252.24895426247556,-0.9749279121818238,0.22252093395631334,0.7818314824680298,0.6234898018587336
35.0,10,1,0.15,79.71,0.57,0.09,266.4395300156411,0.7818314824680299,-0.6234898018587335,0.7818314824680298,0.6234898018587336
50.0,22,8,1.19,119.92,1.06,0.2,237.37366590006295,-0.9749279121818238,0.22252093395631334,0.7818314824680296,0.6234898018587337
112.0,20,6,0.63,128.79,0.5,0.39,364.1650575011704,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
70.0,15,7,1.55,81.54,0.61,0.58,244.2493547399054,-0.22252093395631384,-0.9749279121818237,-2.4492935982947064e-16,1.0
68.0,20,0,1.31,170.6,1.47,0.935,363.9780227079007,-0.9749279121818236,-0.2225209339563146,0.0,1.0
36.5,20,0,0.1,161.91,1.34,1.29,270.8175264034312,-0.9749279121818236,-0.2225209339563146,0.0,1.0
5.0,20,4,1.4,187.54,1.13,1.26,174.02150320388512,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
72.0,16,4,0.09,142.92,1.15,0.25,309.6601906806222,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191
68.0,20,2,1.05,134.65,0.72,0.42,248.93357371905617,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
64.0,9,3,1.52,27.34,0.78,1.17,109.84501615989892,0.9009688679024191,-0.43388373911755806,0.43388373911755823,-0.900968867902419
60.0,0,4,0.92,158.21,1.26,0.8,362.12769505100215,0.0,1.0,-0.433883739117558,-0.9009688679024191
104.0,20,0,0.73,119.92,1.29,0.995,406.7768718332897,-0.9749279121818236,-0.2225209339563146,0.0,1.0
17.0,20,1,0.24,77.05,0.89,1.19,203.40396049696565,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
59.0,19,7,1.06,113.52,1.28,1.14,302.7698989808626,-0.900968867902419,-0.4338837391175583,-2.4492935982947064e-16,1.0
11.0,20,5,1.09,145.86,0.74,0.945,160.48904601082185,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
30.25,11,6,1.35,139.94,1.14,0.75,105.46127584626969,0.6234898018587339,-0.7818314824680295,-0.7818314824680299,0.6234898018587334
49.5,2,7,1.09,42.14,1.01,0.42,90.34552847151286,0.4338837391175581,0.9009688679024191,-2.4492935982947064e-16,1.0
68.75,6,2,1.49,135.95,1.01,0.79,216.83508365231705,0.9749279121818236,0.22252093395631445,0.9749279121818236,-0.22252093395631434
88.0,20,3,0.4,174.67,0.72,0.74,417.1831972327313,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
113.0,13,3,1.35,74.62,1.3,0.455,360.2952946829642,0.2225209339563141,-0.9749279121818237,0.43388373911755823,-0.900968867902419
105.0,7,6,0.31,119.92,1.34,0.17,432.1612865971799,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
18.0,19,0,0.42,54.61,1.45,0.48,147.13271268529417,-0.900968867902419,-0.4338837391175583,0.0,1.0
117.0,14,3,1.18,114.14,1.12,0.45,465.54798542796016,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
78.0,20,0,1.22,144.91,0.51,0.315,281.316180187527,-0.9749279121818236,-0.2225209339563146,0.0,1.0
40.0,20,6,1.46,89.19,0.58,0.18,20.884858904847377,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
2.0,20,6,0.7994440767703508,129.73,1.17,0.29,139.57017465306765,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
50.0,20,6,0.01,167.07,1.32,1.15,360.51432696116274,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
96.0,20,1,1.11,76.22,1.32,0.29,345.5282828699791,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
45.0,19,6,0.5,184.52,0.68,0.15,221.1844973243205,-0.900968867902419,-0.4338837391175583,-0.7818314824680299,0.6234898018587334
17.0,21,6,0.15,171.68,0.9955188679245284,0.01,284.9611906220563,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
127.0,15,4,1.1,128.63,1.33,0.2,397.8434276965947,-0.22252093395631384,-0.9749279121818237,-0.433883739117558,-0.9009688679024191
93.5,16,0,0.57,134.99,0.9955188679245284,0.49,186.50795418527932,-0.433883739117558,-0.9009688679024191,0.0,1.0
60.0,14,6,0.7994440767703508,176.24,0.59,0.54,301.5574180562329,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
86.0,20,1,0.15,119.92,1.17,0.68,428.6338386638928,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
37.0,20,0,0.7994440767703508,74.87,1.08,0.8200000000000001,217.26243689376824,-0.9749279121818236,-0.2225209339563146,0.0,1.0
67.0,21,6,0.37,158.79,0.57,0.96,287.85379645347604,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
123.0,20,2,0.08,108.94,0.94,1.1,433.7795397486351,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
89.0,10,3,0.63,64.14,0.98,1.24,279.6995831922525,0.7818314824680299,-0.6234898018587335,0.43388373911755823,-0.900968867902419
87.5,11,6,1.13,78.44,0.85,1.13,128.14698067559362,0.6234898018587339,-0.7818314824680295,-0.7818314824680299,0.6234898018587334
86.0,25,2,0.53,92.87,0.8,0.92,301.5645393539942,-0.6234898018587337,0.7818314824680297,0.9749279121818236,-0.22252093395631434
124.0,23,7,1.17,119.92,1.27,0.46,387.8045170595168,-0.9009688679024193,0.43388373911755795,-2.4492935982947064e-16,1.0
8.0,19,4,1.0,151.77,0.55,0.72,188.2259973679251,-0.900968867902419,-0.4338837391175583,-0.433883739117558,-0.9009688679024191
36.0,24,4,0.05,81.91,1.32,1.23,273.99496520469194,-0.7818314824680299,0.6234898018587334,-0.433883739117558,-0.9009688679024191
15.0,14,1,0.56,73.71,1.42,1.2650000000000001,153.4319293807057,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
70.5,14,8,0.76,119.92,1.31,1.3,167.38860747982585,1.2246467991473532e-16,-1.0,0.7818314824680296,0.6234898018587337
126.0,17,7,0.39,172.04,0.72,1.21,456.7850362815766,-0.6234898018587338,-0.7818314824680296,-2.4492935982947064e-16,1.0
7.0,18,6,0.58,119.2,0.93,0.9099999999999999,230.85662410215497,-0.7818314824680297,-0.6234898018587337,-0.7818314824680299,0.6234898018587334
84.0,16,3,1.22,113.09,1.0,0.61,278.5967113528296,-0.433883739117558,-0.9009688679024191,0.43388373911755823,-0.900968867902419
128.0,10,5,1.52,129.87,1.33,0.845,322.8637965712465,0.7818314824680299,-0.6234898018587335,-0.9749279121818236,-0.2225209339563146
118.0,8,7,0.98,36.82,1.07,1.08,46.17522839937157,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
